,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
159,드라마안경&텔레콤,소매,핸드폰소매,서울특별시 동작구 서달로 159,126.962065776659,37.5076913322419
160,큐앤씨텔레콤,소매,핸드폰소매,서울특별시 동작구 현충로 119,126.967321489271,37.5071427056502
161,마마헤어,생활서비스,여성미용실,서울특별시 동작구 현충로 106,126.965146012667,37.5074210124588
162,제이바비,생활서비스,여성미용실,서울특별시 동작구 서달로 150,126.962171343589,37.5066019904172
163,골디디자인,소매,액세서리판매,서울특별시 동작구 흑석로6길 50-1,126.955081272764,37.5056744759357
164,드림컴퍼니,생활서비스,상업사진,서울특별시 동작구 흑석로3길 71,126.958295273474,37.5104243588948
165,네일헤움,생활서비스,발/네일케어,서울특별시 동작구 서달로 91,126.958973414953,37.5031318414671
166,희싸롱,생활서비스,여성미용실,서울특별시 동작구 서달로13길 8,126.962320403073,37.5080900309815
167,마리아트헤어메이크업,생활서비스,여성미용실,서울특별시 동작구 흑석한강로 27,126.966187323429,37.5040872368417
168,포도쉬즈모,생활서비스,남성미용실,서울특별시 동작구 현충로 98,126.964461607065,37.5078385074602
169,썬에스테틱,생활서비스,비만/피부관리,서울특별시 동작구 서달로 150,126.962171343589,37.5066019904172
170,COCOsalon,생활서비스,여성미용실,서울특별시 동작구 흑석로 101,126.960572075082,37.507741270769
171,리즈왁싱&태닝,생활서비스,비만/피부관리,서울특별시 동작구 현충로 151,126.968921420604,37.5067692311081
172,1994ANNA,음식,한식/백반/한정식,서울특별시 동작구 서달로 151,126.96152160585,37.5069657100295
173,웹키즈,소매,아동복판매,서울특별시 동작구 흑석로6가길 21,126.955835585797,37.5059244294973
174,로드쉐프라이,음식,라면김밥분식,서울특별시 동작구 서달로12나길 2,126.963051462397,37.5067538879288
175,맥피스,음식,정통양식/경양식,서울특별시 동작구 서달로14길 38,126.964853340167,37.5073193325458
176,부동산뱅크에이스공인중개사사무소,부동산,부동산중개,서울특별시 동작구 흑석로 124-1,126.962194087705,37.5090440330517
177,24시출장열쇠자동차키금고도어락,소매,열쇠판매/수리,서울특별시 동작구 서달로2길 29,126.963408063134,37.5014137934802
178,앳더블랑,음식,커피전문점/카페/다방,서울특별시 동작구 흑석로13가길 33,126.959983241472,37.5077901505848
179,준호네돈가스,음식,갈비/삼겹살,서울특별시 동작구 흑석로 85-7,126.959274382582,37.5075226029129
180,황정희감성글쓰기논술교습소,학문/교육,학원-입시,서울특별시 동작구 서달로 130,126.961026730806,37.5051322283382
181,채터박스잉글리쉬,학문/교육,학원-외국어/어학,서울특별시 동작구 서달로14나길 19,126.963394073142,37.5073335666283
182,라화쿵부,음식,중국음식/중국집,서울특별시 동작구 흑석로13마길 65,126.958971159449,37.5073667525795
