,bizesNm,indsLclsNm,indsSclsNm,rdnmAdr,lon,lat
95,포메인,음식,국수/만두/칼국수,서울특별시 서대문구 연세로 37,126.936670820787,37.558869972837
96,타코벨,음식,정통양식/경양식,서울특별시 서대문구 연세로 26-1,126.937102217606,37.5579818282112
97,떼뜨베르,생활서비스,여성미용실,서울특별시 서대문구 이화여대길 6,126.945998110077,37.5571965817685
98,지구별고양이,음식,커피전문점/카페/다방,서울특별시 서대문구 이화여대1안길 9,126.944532916447,37.5575619293519
99,라비에벨헤어,생활서비스,여성미용실,서울특별시 서대문구 이화여대5길 28,126.944056850692,37.5584136606572
100,여우골초밥앤참치,음식,음식점-초밥전문,서울특별시 서대문구 연세로5다길 10,126.934983987592,37.5565120655207
101,백양양꼬치앤짬뽕,음식,꼬치구이전문점,서울특별시 서대문구 연세로5가길 31,126.934883837064,37.5571869418131
102,품,소매,사무/문구용품,서울특별시 서대문구 명물길 23,126.937834996479,37.5581866516997
103,명물갈비,음식,갈비/삼겹살,서울특별시 서대문구 명물길 43-3,126.938471620606,37.5587870636105
104,뚜레쥬르,음식,제과점,서울특별시 서대문구 연세로 50,126.942916817516,37.5638006863037
105,세븐일레븐,소매,편의점,서울특별시 서대문구 연세로9길 34-1,126.934828982296,37.5586551413204
106,송,음식,음식점-일식,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
107,다다,음식,정통양식/경양식,서울특별시 서대문구 이화여대3길 14,126.944955204796,37.5581153383269
108,커피빈,음식,커피전문점/카페/다방,서울특별시 서대문구 성산로 515,126.943312690815,37.5630203260611
109,109헤어,생활서비스,여성미용실,서울특별시 서대문구 신촌로 169,126.944847235161,37.5569430210211
110,펜피아신촌점,소매,사무/문구용품,서울특별시 서대문구 신촌로 109,126.937777969987,37.5558254142018
111,하나,음식,음식점-일식,서울특별시 서대문구 연세로7안길 46,126.934379514108,37.5584258254878
112,드벨리끄,소매,액세서리판매,서울특별시 서대문구 연세로11길 17,126.935710547219,37.558744185118
113,카페알레,음식,커피전문점/카페/다방,서울특별시 서대문구 신촌로1길 111,126.930958831334,37.5609808831129
114,선,소매,일반의류,서울특별시 서대문구 신촌로 149,126.942482942316,37.5568587947185
115,세븐일레븐,소매,편의점,서울특별시 서대문구 연세로4길 41,126.938731710347,37.5580054972836
116,신참떡볶이,음식,떡/한과집,서울특별시 서대문구 이화여대7길 15,126.944777955742,37.5586453679651
117,만나김밥,음식,라면김밥분식,서울특별시 서대문구 이화여대2다길 23,126.948075618873,37.5583594315445
118,은하소피아,생활서비스,여성미용실,서울특별시 서대문구 이화여대길 29,126.945609424198,37.5582743596188
119,카페라플로르,음식,커피전문점/카페/다방,서울특별시 서대문구 봉원사2길 2,126.946486211865,37.5675448742103
120,다비치안경신촌기차역점,소매,안경원,서울특별시 서대문구 신촌역로 37,126.941287371283,37.5589655238311
121,신전떡볶이,음식,떡볶이전문,서울특별시 서대문구 이화여대1길 46,126.943268746757,37.5573163507455
122,메가엠디신촌PEET,학문/교육,학원-입시,서울특별시 서대문구 연세로 8-1,126.937284068375,37.5563345623891
123,메가로스쿨,학문/교육,학원-입시,서울특별시 서대문구 연세로 12,126.937178124601,37.5566219415003
124,메가엠디,학문/교육,학원-입시,서울특별시 서대문구 연세로 12,126.937178124601,37.5566219415003
125,잇츠라이프,음식,호프/맥주,서울특별시 서대문구 연세로7안길 16-4,126.936045527501,37.5582696534184
126,커피스미스,음식,커피전문점/카페/다방,서울특별시 서대문구 명물길 65,126.939778002084,37.5592493221999
127,리소헤어,생활서비스,여성미용실,서울특별시 서대문구 이화여대8길 3,126.946053850812,37.5588640039904
128,테이블비,음식,한식/백반/한정식,서울특별시 서대문구 신촌로 119,126.939006868199,37.5561608384568
129,박리아김밥&피자,음식,정통양식/경양식,서울특별시 서대문구 신촌로 15,126.928722638016,37.558266507116
130,보헤미안PJ,음식,호프/맥주,서울특별시 서대문구 연세로7안길 25,126.935403928391,37.5580205890884
131,방배유부김밥,음식,라면김밥분식,서울특별시 서대문구 이화여대3길 6,126.94544208352,37.5581016673795
132,귀빈드레스,소매,예복/웨딩드레스,서울특별시 서대문구 신촌로 201,126.948137604183,37.5571706103057
133,킹콩쥬스&커피이대점,음식,커피전문점/카페/다방,서울특별시 서대문구 이화여대길 64,126.944871296039,37.5592498990567
