,bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat,naver_keyword,naver_map_url,naver_store_type,naver_blog_review_qty
231,17082137,이층술집,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102460029,1,대지,246,29,서울특별시 관악구 신림동 246-29,116204160321,서울특별시 관악구 대학길,41,,1162010200102460029005742,,서울특별시 관악구 대학길 41,151859,08814,,,,126.937857376097,37.468812067658,이층술집%20대학동,https://m.place.naver.com/restaurant/38484209,요리주점,202.0
232,17084605,쪽찌,녹두거리점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102440062,1,대지,244,62,서울특별시 관악구 신림동 244-62,116204160317,서울특별시 관악구 대학5길,29,,1162010200102440062005528,,서울특별시 관악구 대학5길 29,151859,08814,,,,126.9394776771,37.4693492321284,쪽찌%20대학동,https://m.place.naver.com/restaurant/1341514028,0,
233,17085290,국수나무,그린신림녹두거리점,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102510368,1,대지,251,368,서울특별시 관악구 신림동 251-368,116204160321,서울특별시 관악구 대학길,59,,1162010200102510368005984,,서울특별시 관악구 대학길 59,151859,08818,,,,126.937789726102,37.4680005118199,국수나무%20대학동,https://m.place.naver.com/restaurant/1360555796,국수,63.0
234,17086454,비울김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102550049,1,대지,255,49,서울특별시 관악구 신림동 255-49,116204160310,서울특별시 관악구 대학14길,22,,1162010200102550049005627,,서울특별시 관악구 대학14길 22,151860,08819,,,,126.936544823223,37.4665025766492,비울김밥%20대학동,https://m.place.naver.com/restaurant/1609515847,김밥,21.0
236,17088852,사랑마라탕,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115250006,1,대지,1525,6,서울특별시 관악구 신림동 1525-6,116204160768,서울특별시 관악구 호암로26가길,12,,1162010200115250006005257,이오빌딩,서울특별시 관악구 호암로26가길 12,151895,08812,,,,126.93378838531,37.4703522635507,사랑마라탕%20대학동,https://m.place.naver.com/restaurant/1353732812,중식당,161.0
237,17092507,제이에스푸드,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102510042,1,대지,251,42,서울특별시 관악구 신림동 251-42,116204160500,서울특별시 관악구 신림로11길,68,,1162010200102510042006088,,서울특별시 관악구 신림로11길 68,151859,08818,,,,126.938645493286,37.4674405381005,제이에스푸드%20대학동,https://m.place.naver.com/restaurant/1734596766,0,
241,17106924,블루포트,서울대점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200200560001,2,산,56,1,서울특별시 관악구 신림동 산56-1,116203120001,서울특별시 관악구 관악로,1,,1162010100102390001031057,서울대학교,서울특별시 관악구 관악로 1,151742,08826,,,,126.959279517057,37.4680295491979,블루포트%20대학동,https://m.place.naver.com/restaurant/1955366992,"카페,디저트",135.0
242,17108734,트라토리아초이,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115150004,1,대지,1515,4,서울특별시 관악구 신림동 1515-4,116204160769,서울특별시 관악구 호암로26길,49,,1162010200115150004007147,,서울특별시 관악구 호암로26길 49,151895,08813,,,,126.936387186571,37.470447769536,트라토리아초이%20대학동,https://m.place.naver.com/restaurant/1210654190,"스파게티,파스타전문",176.0
244,17112776,봉자한끼,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102550114,1,대지,255,114,서울특별시 관악구 신림동 255-114,116204160321,서울특별시 관악구 대학길,109,,1162010200102550114006229,,서울특별시 관악구 대학길 109,151860,08818,,,,126.937740689541,37.4658735853703,봉자한끼%20대학동,https://m.place.naver.com/restaurant/1519835127,0,
245,17113589,스키나스시,,Q,음식,Q03,일식/수산물,Q03A03,음식점-초밥전문,I56113,일식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410022,1,대지,241,22,서울특별시 관악구 신림동 241-22,116203120005,서울특별시 관악구 신림로,91,,1162010200102410022005341,,서울특별시 관악구 신림로 91,151858,08814,,,,126.939068177271,37.4703277037053,스키나스시%20대학동,https://m.place.naver.com/restaurant/1039620770,"초밥,롤",113.0
246,17118890,라오니피자,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102460010,1,대지,246,10,서울특별시 관악구 신림동 246-10,116204160320,서울특별시 관악구 대학7길,6,,1162010200102460010005513,,서울특별시 관악구 대학7길 6,151859,08818,,,,126.937987576135,37.4683987535673,라오니피자%20대학동,https://m.place.naver.com/restaurant/1511040243,0,
249,17127745,배스킨라빈스,신림남부점,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115150002,1,대지,1515,2,서울특별시 관악구 신림동 1515-2,116203120005,서울특별시 관악구 신림로,115,,1162010200115150002005319,,서울특별시 관악구 신림로 115,151895,08813,,,,126.936451944471,37.470664605062,배스킨라빈스%20대학동,https://m.place.naver.com/restaurant/11782045,아이스크림,3837.0
252,17134991,따로닭,신림1호점,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102460049,1,대지,246,49,서울특별시 관악구 신림동 246-49,116204160321,서울특별시 관악구 대학길,47,,1162010200102460049005829,,서울특별시 관악구 대학길 47,151859,08814,,,,126.937792488104,37.468604242181,따로닭%20대학동,https://m.place.naver.com/restaurant/1190651967,"치킨,닭강정",59.0
253,17136775,전설의떡볶이,,Q,음식,Q04,분식,Q04A03,떡볶이전문,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102420006,1,대지,242,6,서울특별시 관악구 신림동 242-6,116204160317,서울특별시 관악구 대학5길,18,,1162010200102420006005218,,서울특별시 관악구 대학5길 18,151859,08814,,,,126.938711590855,37.4691621432095,전설의떡볶이%20대학동,https://m.place.naver.com/restaurant/1928942695,떡볶이,23.0
254,17139451,수성상회푸드웰점,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115330016,1,대지,1533,16,서울특별시 관악구 신림동 1533-16,116204160765,서울특별시 관악구 호암로22길,25,,1162010200115330016005712,,서울특별시 관악구 호암로22길 25,151895,08812,,,,126.934169671903,37.4689770930801,수성상회푸드웰점%20대학동,https://m.place.naver.com/restaurant/1662382376,한식,26.0
256,17141869,도어즈,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115420002,1,대지,1542,2,서울특별시 관악구 신림동 1542-2,116204160765,서울특별시 관악구 호암로22길,72,,1162010200115420002007127,,서울특별시 관악구 호암로22길 72,151897,08819,,,,126.936731890308,37.4684595452512,도어즈%20대학동,https://m.place.naver.com/restaurant/1039259703,0,
257,17142143,쭈대가제육대가,관악점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115150008,1,대지,1515,8,서울특별시 관악구 신림동 1515-8,116204160769,서울특별시 관악구 호암로26길,37,,1162010200115150008005267,,서울특별시 관악구 호암로26길 37,151895,08813,,,,126.935696901006,37.4704956170406,쭈대가제육대가%20대학동,https://m.place.naver.com/restaurant/1010968915,"육류,고기요리",74.0
258,17146952,꼬마김밥닭강정,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115590020,1,대지,1559,20,서울특별시 관악구 신림동 1559-20,116204160763,서울특별시 관악구 호암로20길,1,,1162010200115590020006926,미림타운,서울특별시 관악구 호암로20길 1,151897,08812,,,,126.932151728064,37.4677875052499,꼬마김밥닭강정%20대학동,https://m.place.naver.com/restaurant/1423853662,"치킨,닭강정",28.0
259,17148104,카페레브,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115360014,1,대지,1536,14,서울특별시 관악구 신림동 1536-14,116204160765,서울특별시 관악구 호암로22길,55,,1162010200115360014005762,승도,서울특별시 관악구 호암로22길 55,151895,08813,,,,126.935846018792,37.468748917893,카페레브%20대학동,https://m.place.naver.com/restaurant/1579592926,카페,116.0
261,17149278,탐나종합어시장,신림녹두거리점,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102470002,1,대지,247,2,서울특별시 관악구 신림동 247-2,116204160321,서울특별시 관악구 대학길,52,,1162010200102470002007211,,서울특별시 관악구 대학길 52,151859,08819,,,,126.937537357225,37.4682595482716,탐나종합어시장%20대학동,https://m.place.naver.com/restaurant/1202592956,생선회,788.0
262,17149282,슬지로운생활,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115150011,1,대지,1515,11,서울특별시 관악구 신림동 1515-11,116204160769,서울특별시 관악구 호암로26길,25,,1162010200115150011005323,,서울특별시 관악구 호암로26길 25,151895,08813,,,,126.935096532223,37.4705803130115,슬지로운생활%20대학동,https://m.place.naver.com/restaurant/1112345208,"카페,디저트",164.0
263,17149997,양평숯불닭갈비,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102420037,1,대지,242,37,서울특별시 관악구 신림동 242-37,116204160500,서울특별시 관악구 신림로11길,31,,1162010200102420037005659,,서울특별시 관악구 신림로11길 31,151859,08814,,,,126.938894228343,37.4690376360536,양평숯불닭갈비%20대학동,https://m.place.naver.com/restaurant/37611106,닭갈비,128.0
264,17155330,60계서울,대학동점,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115190002,1,대지,1519,2,서울특별시 관악구 신림동 1519-2,116204160769,서울특별시 관악구 호암로26길,52,,1162010200115190002005375,,서울특별시 관악구 호암로26길 52,151895,08813,,,,126.936548627896,37.4702239594869,60계서울%20대학동,https://m.place.naver.com/restaurant/1369864014,"치킨,닭강정",319.0
268,17173242,커피박스신림,대학동점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115180017,1,대지,1518,17,서울특별시 관악구 신림동 1518-17,116204160767,서울특별시 관악구 호암로24길,67,,1162010200115180017005529,,서울특별시 관악구 호암로24길 67,151895,08813,,,,126.936990028687,37.4693899522812,커피박스신림%20대학동,https://m.place.naver.com/restaurant/1319394455,카페,59.0
273,17211885,배떡,신림점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102420044,1,대지,242,44,서울특별시 관악구 신림동 242-44,116204160500,서울특별시 관악구 신림로11길,41,,1162010200102420044007223,,서울특별시 관악구 신림로11길 41,151859,08814,,1,,126.938888655827,37.468632112144,배떡%20대학동,https://m.place.naver.com/restaurant/1935664179,분식,74.0
275,17251567,강릉형제장칼국수,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102460037,1,대지,246,37,서울특별시 관악구 신림동 246-37,116204160317,서울특별시 관악구 대학5길,10,7,1162010200102460037005707,,서울특별시 관악구 대학5길 10-7,151859,08814,,,,126.938386085481,37.4689970296183,강릉형제장칼국수%20대학동,https://m.place.naver.com/restaurant/37873120,"칼국수,만두",427.0
276,17264676,서가직화고기,,Q,음식,Q05,닭/오리요리,Q05A02,닭갈비전문,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102420037,1,대지,242,37,서울특별시 관악구 신림동 242-37,116204160500,서울특별시 관악구 신림로11길,31,,1162010200102420037005659,,서울특별시 관악구 신림로11길 31,151859,08814,,,,126.938894228343,37.4690376360536,서가직화고기%20대학동,https://m.place.naver.com/restaurant/37611106,닭갈비,128.0
277,17264858,쌉인정,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115370009,1,대지,1537,9,서울특별시 관악구 신림동 1537-9,116204160318,서울특별시 관악구 대학6길,13,,1162010200115370009005728,,서울특별시 관악구 대학6길 13,151895,08813,,,,126.936872581084,37.4689023270911,쌉인정%20대학동,https://m.place.naver.com/restaurant/1893590419,포장마차,7.0
282,17410527,일마레,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115150004,1,대지,1515,4,서울특별시 관악구 신림동 1515-4,116204160769,서울특별시 관악구 호암로26길,49,,1162010200115150004007147,,서울특별시 관악구 호암로26길 49,151895,08813,,1,,126.936387186571,37.470447769536,일마레%20대학동,https://m.place.naver.com/restaurant/1801623034,0,
284,17427359,숨,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102380010,1,대지,238,10,서울특별시 관악구 신림동 238-10,116203120005,서울특별시 관악구 신림로,89,,1162010200102380010007154,,서울특별시 관악구 신림로 89,151858,08814,,2,,126.939509780853,37.4702776047928,숨%20대학동,https://m.place.naver.com/restaurant/37081967,실용음악학원,80.0
285,17436865,경성국밥,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115220007,1,대지,1522,7,서울특별시 관악구 신림동 1522-7,116204160767,서울특별시 관악구 호암로24길,37,,1162010200115220007006974,,서울특별시 관악구 호암로24길 37,151895,08813,,5,,126.935257025404,37.4696266436175,경성국밥%20대학동,https://m.place.naver.com/restaurant/1613819465,0,
286,17443739,파스타임,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102420037,1,대지,242,37,서울특별시 관악구 신림동 242-37,116204160500,서울특별시 관악구 신림로11길,31,,1162010200102420037005659,,서울특별시 관악구 신림로11길 31,151859,08814,,1,,126.938894228343,37.4690376360536,파스타임%20대학동,https://m.place.naver.com/restaurant/1374986016,"스파게티,파스타전문",3.0
287,17446923,식탐,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115170016,1,대지,1517,16,서울특별시 관악구 신림동 1517-16,116204160321,서울특별시 관악구 대학길,30,,1162010200115170016007073,,서울특별시 관악구 대학길 30,151895,08813,,2,,126.93765629403,37.4694409969993,식탐%20대학동,https://m.place.naver.com/restaurant/1500447196,떡볶이,87.0
289,17450501,착한덮밥,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102520001,1,대지,252,1,서울특별시 관악구 신림동 252-1,116204160321,서울특별시 관악구 대학길,65,,1162010200102520009006045,원단원룸,서울특별시 관악구 대학길 65,151859,08818,,1,,126.937794187883,37.4676851833433,착한덮밥%20대학동,https://m.place.naver.com/restaurant/1735484450,덮밥,3.0
290,17454615,스톡홀름샐러드,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102590002,1,대지,259,2,서울특별시 관악구 신림동 259-2,116204160504,서울특별시 관악구 신림로17길,63,,1162010200102590002005990,,서울특별시 관악구 신림로17길 63,151860,08819,,1,,126.936354982223,37.4679335423553,스톡홀름샐러드%20대학동,https://m.place.naver.com/restaurant/1272600787,"채식,샐러드뷔페",54.0
291,17457041,한방대가삼계탕,신림점,Q,음식,Q05,닭/오리요리,Q05A01,삼계탕전문,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102520001,1,대지,252,1,서울특별시 관악구 신림동 252-1,116204160321,서울특별시 관악구 대학길,65,,1162010200102520009006045,원단원룸,서울특별시 관악구 대학길 65,151859,08818,,1,,126.937794187883,37.4676851833433,한방대가삼계탕%20대학동,https://m.place.naver.com/restaurant/1423544946,"백숙,삼계탕",1.0
292,17457219,욕망오므라이스,,Q,음식,Q06,양식,Q06A07,기타전문서양음식점,I56114,서양식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200108180089,1,대지,818,89,서울특별시 관악구 신림동 818-89,116204160321,서울특별시 관악구 대학길,96,,1162010200108180089006346,,서울특별시 관악구 대학길 96,151019,08819,,1,,126.937450083539,37.4664386361476,욕망오므라이스%20대학동,https://m.place.naver.com/restaurant/1607477739,오므라이스,3.0
295,17465495,더치프레소,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200200560001,2,산,56,1,서울특별시 관악구 신림동 산56-1,116203120001,서울특별시 관악구 관악로,1,,1162010100102390001031057,서울대학교,서울특별시 관악구 관악로 1,151742,08826,32-1,1,,126.959279517057,37.4680295491979,더치프레소%20대학동,https://m.place.naver.com/restaurant/1726167921,"카페,디저트",66.0
299,17475800,심봉사도로케,신림대학점,Q,음식,Q08,제과제빵떡케익,Q08A01,제과점,I56191,제과점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115370014,1,대지,1537,14,서울특별시 관악구 신림동 1537-14,116204160504,서울특별시 관악구 신림로17길,45,,1162010200115370014005583,,서울특별시 관악구 신림로17길 45,151895,08813,,1,,126.936446244478,37.4686732272289,심봉사도로케%20대학동,https://m.place.naver.com/restaurant/1463033865,베이커리,1.0
300,17476777,딜카페,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410076,1,대지,241,76,서울특별시 관악구 신림동 241-76,116204160317,서울특별시 관악구 대학5길,21,,1162010200102410076005535,,서울특별시 관악구 대학5길 21,151858,08814,,2,,126.938900947048,37.4693620754632,딜카페%20대학동,https://m.place.naver.com/restaurant/1581791213,"카페,디저트",12.0
301,17478882,카페안녕,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102460049,1,대지,246,49,서울특별시 관악구 신림동 246-49,116204160321,서울특별시 관악구 대학길,47,,1162010200102460049005829,,서울특별시 관악구 대학길 47,151859,08814,,1,,126.937792488104,37.468604242181,카페안녕%20대학동,https://m.place.naver.com/restaurant/1254020168,"카페,디저트",2.0
302,17483511,nohj,,Q,음식,Q15,부페,Q15A01,종합부페,,,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410020,1,대지,241,20,서울특별시 관악구 신림동 241-20,116204160500,서울특별시 관악구 신림로11길,18,9,1162010200102410020007203,,서울특별시 관악구 신림로11길 18-9,151858,08814,,1,,126.938197840031,37.4695179488729,nohj%20대학동,https://m.place.naver.com/restaurant/1225054660,0,
304,17498122,브라운뼈다귀,,Q,음식,Q01,한식,Q01A05,해장국/감자탕,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102510002,1,대지,251,2,서울특별시 관악구 신림동 251-2,116204160320,서울특별시 관악구 대학7길,21,,1162010200102510002005858,,서울특별시 관악구 대학7길 21,151859,08814,,1,,126.938868086829,37.4684877589359,브라운뼈다귀%20대학동,https://m.place.naver.com/restaurant/1030192172,한식,12.0
305,17500814,BONEFISH,,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115590000,1,대지,1559,,서울특별시 관악구 신림동 1559,116204160765,서울특별시 관악구 호암로22길,2,,1162010200115590000005445,,서울특별시 관악구 호암로22길 2,151897,08812,,1,,126.932789765317,37.4690277116849,BONEFISH%20대학동,https://m.place.naver.com/restaurant/1769573996,"초밥,롤",64.0
306,17508682,신풍고시부페,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115160002,1,대지,1516,2,서울특별시 관악구 신림동 1516-2,116203120005,서울특별시 관악구 신림로,107,,1162010200115160002005329,,서울특별시 관악구 신림로 107,151895,08813,,,,126.937381010245,37.4705197849851,신풍고시부페%20대학동,https://m.place.naver.com/restaurant/983938960,한식뷔페,32.0
307,17509570,핫도리탕,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115420011,1,대지,1542,11,서울특별시 관악구 신림동 1542-11,116204160504,서울특별시 관악구 신림로17길,57,,1162010200115420011005854,,서울특별시 관악구 신림로17길 57,151897,08819,,1,,126.936384934744,37.4682131383895,핫도리탕%20대학동,https://m.place.naver.com/restaurant/1606205795,한식,2.0
309,17517538,닭치고찜닭,대학동점,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115310012,1,대지,1531,12,서울특별시 관악구 신림동 1531-12,116203000029,서울특별시 관악구 호암로,582,,1162010200115310012005580,,서울특별시 관악구 호암로 582,151895,08812,,2,,126.932911156721,37.4692360500973,닭치고찜닭%20대학동,https://m.place.naver.com/restaurant/1088039127,찜닭,24.0
310,17517642,와플대학,신림녹두거리캠퍼스,Q,음식,Q04,분식,Q04A05,스낵,I56194,분식 및 김밥 전문점,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115380000,1,대지,1538,,서울특별시 관악구 신림동 1538,116204160767,서울특별시 관악구 호암로24길,74,,1162010200115380000007240,,서울특별시 관악구 호암로24길 74,151895,08813,,1,,126.937207982901,37.4691666496609,와플대학%20대학동,https://m.place.naver.com/restaurant/1744799803,와플,1179.0
312,17523916,리멤버,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115380013,1,대지,1538,13,서울특별시 관악구 신림동 1538-13,116204160765,서울특별시 관악구 호암로22길,77,,1162010200115380013007072,,서울특별시 관악구 호암로22길 77,151895,08813,,1,,126.93708025141,37.4686068479201,리멤버%20대학동,https://m.place.naver.com/restaurant/1538210710,"자동차정비,수리",81.0
313,17526259,고싸돈싸,,Q,음식,Q05,닭/오리요리,Q05A04,찜닭전문점,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102550050,1,대지,255,50,서울특별시 관악구 신림동 255-50,116204160310,서울특별시 관악구 대학14길,24,,1162010200102550050007168,,서울특별시 관악구 대학14길 24,151860,08819,,1,,126.936397246021,37.4665463010403,고싸돈싸%20대학동,https://m.place.naver.com/restaurant/1434060953,한식,1.0
328,17582881,코코끼리아이스크림,,Q,음식,Q07,패스트푸드,Q07A07,아이스크림판매,I56191,제과점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410073,1,대지,241,73,서울특별시 관악구 신림동 241-73,116204160500,서울특별시 관악구 신림로11길,21,,1162010200102410073005505,,서울특별시 관악구 신림로11길 21,151858,08814,,,,126.938989591764,37.4694890188886,코코끼리아이스크림%20대학동,https://m.place.naver.com/restaurant/1416506292,가공식품,147.0
329,17584065,레코드피자,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102410084,1,대지,241,84,서울특별시 관악구 신림동 241-84,116204160317,서울특별시 관악구 대학5길,23,,1162010200102410084005534,,서울특별시 관악구 대학5길 23,151858,08814,,1,,126.939013981445,37.4693630904771,레코드피자%20대학동,https://m.place.naver.com/restaurant/1114055619,피자,56.0
335,17586056,고시촌해장국,,Q,음식,Q01,한식,Q01A05,해장국/감자탕,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115240002,1,대지,1524,2,서울특별시 관악구 신림동 1524-2,116204160510,서울특별시 관악구 신림로23길,20,9,1162010200115240002006995,,서울특별시 관악구 신림로23길 20-9,151895,08812,,1,,126.934323490357,37.4700867751302,고시촌해장국%20대학동,https://m.place.naver.com/restaurant/1004281915,해장국,35.0
347,17672436,요달의찜닭,,Q,음식,Q05,닭/오리요리,Q05A04,찜닭전문점,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200115420010,1,대지,1542,10,서울특별시 관악구 신림동 1542-10,116204160504,서울특별시 관악구 신림로17길,53,,1162010200115420010007265,,서울특별시 관악구 신림로17길 53,151897,08819,,1,,126.936383019988,37.4683482790933,요달의찜닭%20대학동,https://m.place.naver.com/restaurant/1047426791,찜닭,1.0
350,17683123,화로상회,서울대점,Q,음식,Q15,부페,Q15A02,고기부페,I56111,한식 음식점업,11,서울특별시,11620,관악구,1162073500,대학동,1162010200,신림동,1162010200102380009,1,대지,238,9,서울특별시 관악구 신림동 238-9,116203120005,서울특별시 관악구 신림로,85,,1162010200102380009007267,,서울특별시 관악구 신림로 85,151858,08814,,2,,126.939904897221,37.4703171924534,화로상회%20대학동,https://m.place.naver.com/restaurant/1103073663,고기뷔페,188.0
